Goal, Target, Indicator, SeriesCode, SeriesDescription, GeoAreaCode, GeoAreaName, TimePeriod, Value, Time_Detail,  UpperBound, LowerBound, BasePeriod, Source, FootNote, Nature, Units,[Reporting Type]
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","12","Algeria","2012","0.18","2012","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","12","Algeria","2013","0.13","2013","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","12","Algeria","2014","0.07","2014","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","12","Algeria","2015","0.06","2015","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","12","Algeria","2016","0.08","2016","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","13","Central America","2000","18.81","2000","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","13","Central America","2001","18.01","2001","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","13","Central America","2002","17.48","2002","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","13","Central America","2003","16.54","2003","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","13","Central America","2004","16.57","2004","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","13","Central America","2005","16.51","2005","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","13","Central America","2006","16.07","2006","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","13","Central America","2007","15.42","2007","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","13","Central America","2008","15.89","2008","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","13","Central America","2009","15.37","2009","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","13","Central America","2010","16.31","2010","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","13","Central America","2011","16.14","2011","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","13","Central America","2012","16.22","2012","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","13","Central America","2013","16.52","2013","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","13","Central America","2014","17.07","2014","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","13","Central America","2015","16.58","2015","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","13","Central America","2016","16.73","2016","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","14","Eastern Africa","2000","88","2000","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","14","Eastern Africa","2001","88.31","2001","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","14","Eastern Africa","2002","88.66","2002","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","14","Eastern Africa","2003","88.99","2003","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","14","Eastern Africa","2004","89.06","2004","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","14","Eastern Africa","2005","88.92","2005","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","14","Eastern Africa","2006","88.61","2006","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","14","Eastern Africa","2007","88.71","2007","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","14","Eastern Africa","2008","88.97","2008","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","14","Eastern Africa","2009","88.93","2009","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","14","Eastern Africa","2010","88.33","2010","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","14","Eastern Africa","2011","87.52","2011","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","14","Eastern Africa","2012","86.62","2012","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","14","Eastern Africa","2013","86.32","2013","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","14","Eastern Africa","2014","85.76","2014","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","14","Eastern Africa","2015","84.84","2015","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","14","Eastern Africa","2016","84.19","2016","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","15","Northern Africa","2000","14.95","2000","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","15","Northern Africa","2001","14.54","2001","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","15","Northern Africa","2002","14.22","2002","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","15","Northern Africa","2003","14.14","2003","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","15","Northern Africa","2004","15.08","2004","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","15","Northern Africa","2005","13.71","2005","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","15","Northern Africa","2006","13.42","2006","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","15","Northern Africa","2007","12.19","2007","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","15","Northern Africa","2008","11.63","2008","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","15","Northern Africa","2009","11.52","2009","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","15","Northern Africa","2010","11.17","2010","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","15","Northern Africa","2011","11.05","2011","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","15","Northern Africa","2012","10.54","2012","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","15","Northern Africa","2013","10.52","2013","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","15","Northern Africa","2014","10.44","2014","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","15","Northern Africa","2015","10.31","2015","","","","IEA (2018), World Energy Balances; Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
